Customer Code,Name ,April,April Achv.,May,May Achv.,June,June Achv.,July,July Achv.,August,August Achv.,September,September Achv.,October,October Achv.,November,November Achv.,December,December Achv.,January,January Achv.,February,February Achv.,March,March Achv.
SDNE07926,M S STORE (YUVRAJ) (RSSM244),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE07927,M/S SAIKIA HARDWARE,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0,31.5,0
SDNE07928,KRISHNA HARDWARE (DIPU) (RSSK087),60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0
SDNE07929,BAISHYA STORE (SUNIT) (RSSB193),19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0
SDNE07930,S K ENTERPRISE (RSSS270),50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0
SDNE07931,SONITPUR PLASTIC HOUSE (RSSS271),53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0,53.55,0
SDNE07932,S S K HARDWARE (RSSS272),21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
SDNE07933,LAHKAR ENTERPRISE (RSSL044),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE07934,BISTI HARDWARE,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE07935,BASUMATARY HARDWARE (RSSB197),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE07936,MAA DURGA HARDWARE (ANUP) (RSSM248),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE07937,RAHMAN ENTERPRISE (JIAUL) (RSSR121),35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE07938,A K HARDWARE & ELECTRICALS (RSSA167),35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE07939,HAZARIKA ENTERPRISE (SANJIB) (RSSH047),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE07940,R KHARJANA & SONS (RSSR122),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE07941,P S JYRWA (RSSP082),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE07942,K J TRADING (RSSK088),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE07943,LASKAR TRADERS (MD SAMS) (RSSL047),5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE07944,DIPALI STORE,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE07945,MAA TARA STORES,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0
SDNE07947,BIKASH ENTERPRISE,27.5,0,27.5,200,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE07948,N S HOUQE ENTERPRISE,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0,2.2,0
SDNE07949,AJIT ENTERPRISE,27.5,0,27.5,100,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE07950,B C HARDWARE,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0
SDNE07951,ZINNAH HARDWARE,22,0,22,400,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE07952,ADARSHA HARDWARE (RSSA175),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE07953,RAHUL ENTERPRISE,11,0,11,100,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE07954,V MYLLIEMNGAP HARDWARE (RSSV009),26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE07957,CHOUDHURY ENTERPRISE,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0
SDNE07958,TATA STAR HARDWARE SHOP,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE07963,DIMPAL HARDWARE,10,0,10,395,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE07967,MAJONI ENTERPRISE,5.5,0,5.5,150,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE07968,P L ENTERPRISE,85.25,0,85.25,595,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0,85.25,0
SDNE07969,MAZUMDAR HARDWARE,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0,10.731875,0
SDNE07980,NIHARIKA HARDWARE  (MINTU) (RSSN098),40,0,40,100,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE07984,MAA ENTERPRISE (SAILENDRA) (RSSM329),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE07985,DEKA TENT (RSSD168),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE07987,D.WANNIANG (RSSD114),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE07996,PRODHANI HARDWARE,27.5,0,27.5,500,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE07997,MONI STEEL ENTERPRISE (RSSM285),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE08001,SHAQUIL QURESHI (RSSS287),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08002,P NONGRUM (RSSP088),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08003,OM HARDWARE ,140,0,140,800,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0
SDNE08004,HARUNAL RASHID HARDWARE,10,0,10,150,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08005,RABINDRA HARDWARE,101.13125,0,101.13125,630,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0,101.13125,0
SDNE08006,PARES PRASAD,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0,14.77777778,0
SDNE08007,JAI SHREE SHYAM STEEL (RSSJ083),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08008,MRD ENTERPRISE (RSSM260),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08009,SHREE SHYAM HARDWARE (NABIN) (RSSS282),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE08011,ABDUL BAIS (RSSA181),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08012,T N HARDWARE (RSST043),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08013,JD & SONS HARDWARE (RSSJ082),43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0
SDNE08017,SHAKIL HASSAN HARDWARE (RSSS284),1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0,1.65,0
SDNE08018,MITHISAR HARDWARE (RSSM259),26.4,0,26.4,650,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0,26.4,0
SDNE08019,ANNAPURNA SPUN PIPES (RSSA183),27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE08020,MATHURAPUR HARDWARE (RSSM261),75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0
SDNE08021,D J ENTERPRISE (RSSD115),100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
SDNE08023,D J ENTERPRISE (AMARJIT) (RSSD112),40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0,40.44444444,0
SDNE08025,RAY ENTERPRISE,22,0,22,240,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08046,MALLIK ENTERPRISE ,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08049,R K HARDWARE (HARJYOTI),5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE08052,SARKAR ENTERPRISE,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0,18.81,0
SDNE08057,SONALI ENTERPRISE,18.7,0,18.7,100,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0,18.7,0
SDNE08058,LALIT HARDWARE & SANATARY,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
SDNE08060,KARSHNAYON HARDWARE (RSSK097),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08061,RAJKUMAR HARDWARE & ELECTRIC (RSSR140),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08062,OBING TRADERS (RSSO011),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE08063,G L X BAJAJ ENTERPRISE (RSSG071),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE08064,SHIVA HARDWARE & ELECTRICALS,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0,3.523333333,0
SDNE08065,MILI HARDWARE (RSSM266),18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE08067,MONUJ HARDWARE (RSSM267),24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0
SDNE06348,PEGU ENTERPRISE,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08068,PEGU HARDWARE SHOP (RSSP094),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE08069,SWARGIARY STORE (RSSS301),24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0
SDNE08070,GOGOI HARDWARE STORE (RSSG069),6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE08071,MAA KAMAKHYA HARDWARE (RAM) (RSSM268),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08072,T N ENTERPRISES (RSST047),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE08073,JIBAN JYOTI STORE (RSSJ088),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08074,SUSHIL BORAH HARDWARE (RSSS303),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08075,B K ENTERPRISE (BAKAL) (RSSB214),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08076,MAHADEV HARDWARE & ELECTRICAL STORE (RSSM274),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE08077,SABITA TRADERS (RSSS305),27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE08078,PAUL AND TRADERS (RSSP096),27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE08079,AHMED HARDWARE (HUSSAIN) (RSSA189),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE04555,REAZUDDIN,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE08080,A R TRADERS (RSSA190),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08081,MUJIBUR  RAHMAN CHOUDHURY (RSSM275),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08082,AAMAN TRADERS (RSSA191),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE08083,SWARUPANANDA TRADERS (RSSS306),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE08084,SAJJAD SHOP (RSSS307),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08085,M/S- MAA HARDWARE,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE08086,A B TRADERS (RSSA192),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08088,HARSH ENTERPRISE,300.3,0,300.3,1070,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0,300.3,0
SDNE08095,M.KHONJEE (RSSM272),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE08101,NIKU HARDWARE,11,0,11,170,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08103,RIYA HARDWARE,13.2,0,13.2,150,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0,13.2,0
SDNE08105,NATH VARIETY STORE,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0
SDNE08106,KAKATI HARDWARE,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08107,PRINCE HARDWARE,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08108,DEV HARDWARE,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE08109,M/S- KHOGEN SAHA,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0
SDNE08112,TUSHAR KANTI NATH (RSST052),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE08113,DOLPHIN STEEL & FABRICATIONS,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE08114,SUMATI HARDWARE,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08115,DILIP KUMAR SINGH (RSSD125),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08116,HUSSAIN ENTERPRISE (PALAHARTARI),42.075,0,42.075,450,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0,42.075,0
SDNE08117,SHABBIR ENTERPRISE,50.80625,0,50.80625,450,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0,50.80625,0
SDNE08119,BABU KOM DAM,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0,38.5,0
SDNE08120,JUN ENTERPRISE,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08121,HUSSAIN H/W,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08122,AILINDALIS JARAIN (RSSA196),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08123,ABEDIN ENTERPRISE,10,0,10,150,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08124,J R STORES,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08125,RAHMAN HARDWARE,22,0,22,200,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08126,MAA HARDWARE (ASHED) (RSSM283),12.1,0,12.1,250,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0,12.1,0
SDNE08127,TAGRA RAHO HARDWARE (RSST051),6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0,6.6,0
SDNE08129,K P MILI STORE (RSSK110),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08132,CHOWDHURY ENTERPRISE ,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
SDNE08133,HANDIQUE HARDWARE ,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE08134,JINA HARDWARE,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE08139,B K ENTERPRISE (RSSB256),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE08140,ASHIK HARDWARE,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08146,FATIMA ENTERPRISE (RSSF018),32.5,0,32.5,100,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0,32.5,0
SDNE08147,SREE MAA TRADERS (RSSS325),27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE08148,RAHMAN HARDWARE (MONI) (RSSR143),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08149,LASKAR TRADERS (NASIR) (RSSL055),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08151,POPULAR TRADING (RSSP098),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08152,BARUAH HARDWARE (AKHIL) ,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08153,GOGOI ENTERPRISE (JAY) ,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08155,P.DAS ENTERPRISE ,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08156,AVIGHNA HARDWARE (RSSA197),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE08157,MAA DURGA HARDWARE,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0,25.3,0
SDNE08158,SUSHMITA HARDWARE (RSSS339),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08159,JAMAL TRADERS (JAMAL) (RSSJ107),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08163,DISHAYETA TRADERS (RSSD127),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08164,MAA CARRYING CENTER (SAHADEB) (RSSM290),17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
SDNE08171,DEBNATH CARING CENTRE (SAMIR) (RSSD129),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08173,J S ENTERPRISE (RSSJ102),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE08180,P K HARDWARE (FAIZUL) (RSSP105),24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0
SDNE08181,SUSMITA HARDWARE & ELECTRICALS,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE08182,RATISH CHANDRA DAS,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08185,MINA ENTERPRISE,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE08186,SAMRAT TRADERS,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE08187,N R TRADERS (RSSN102),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08188,RANA HARDWARE STORE (RSSR145),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08189,BALAJI HARDWARE (AMIT) (RSSB221),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE08190,SYAM ENTERPRISE (RSSS323),38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0,38.88888889,0
SDNE08191,SR HARDWARE,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0,17.88888889,0
SDNE08192,B B ENTERPRISE (RAHUL) (RSSB230),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE08193,BABU HARDWARE (RSSB228),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08194,RAJASHREE HARDWARE (BHUPEN),33,0,33,400,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE08195,J A B HARDWARE,17.6,0,17.6,250,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0,17.6,0
SDNE08196,GOPAL ENTERPRISE,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08198,RIFAH VERITY STORE,22,0,22,300,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08199,M.K STORE,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08201,RAJ ENTERPRISE (MONORANJAN),16.5,0,16.5,100,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08202,ALFAZ STORE,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08203,SURJYO HARDWARE STORE,16.5,0,16.5,90,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08204,MAA TARA HARDWARE (PROVAT ),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08205,SA ENTERPRISE,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08206,JAHIN HARDWARE,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08207,SURJO HARDWARE,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE08208,PAGLA BABA H/W,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE08209,AP ENTERPRISE,16.5,0,16.5,400,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE08210,ICYDORA JARIAN (RSSI023),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08211,B D ENTERPRISE (DAALIAD) (RSSB229),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE08214,BARNALI SAHA (RSSB226),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08216,PIJUSH KANTI PAUL (RSSP102),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE08219,A.S CEMENT STORE (RSSA204),67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0
SDNE08220,R D HARDWARE (RSSR156),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08221,J.J. & SONS ENTERPRISES (RSSJ106),42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0
SDNE08222,S.K. ENTERPRISES (RSSS368),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE08223,LBS ENTERPRISES (RSSL063),75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0
