COMPANY NAME,Product Name in SFA,Branch Code,Branch Name,Active,PRODUCT TYPE
,BIRLA GOLD,EE13,ARWAL,no,
,SHREE,EE13,ARWAL,yes,
,BANGUR,EE13,ARWAL,yes,
,ACC F2R,EE13,ARWAL,yes,
,DALMIA,EE13,ARWAL,yes,
,TOPCEM,EE13,ARWAL,yes,
,AMBUJA,EE13,ARWAL,yes,
,SURYA GOLD,EE13,ARWAL,yes,
,AMRIT,EE13,ARWAL,yes,
,MAX,EE13,ARWAL,yes,
,ACC,EE13,ARWAL,no,
,DRAGON,EE13,ARWAL,yes,
,VIRGO,EE13,ARWAL,yes,
,BEST,EE13,ARWAL,yes,
,TAJ,EE13,ARWAL,yes,
,ATIBAL,EE13,ARWAL,yes,
,DELTA,EE13,ARWAL,yes,
,RJ CEMENT,EE13,ARWAL,yes,
,SURAKSHA,EE13,ARWAL,yes,
,RHINO,EE13,ARWAL,yes,
,CROWN,EE13,ARWAL,yes,
,ULTRATECH,EE13,ARWAL,yes,
,HOLCEM,EE13,ARWAL,yes,
,7RING,EE13,ARWAL,yes,
,PREMIUM,EE13,ARWAL,yes,
,TIGER,EE13,ARWAL,yes,
,VALLEY STRONG,EE13,ARWAL,yes,
,MCCL,EE13,ARWAL,yes,
,JAINTIA CEMENT,EE13,ARWAL,yes,
,CCI,EE13,ARWAL,yes,
,STRONG BOND,EE13,ARWAL,yes,
,AMBUJA PLUS,EE13,ARWAL,yes,
,RAMCO,EE13,ARWAL,yes,
,JSW,EE13,ARWAL,yes,
,DALMIA DSP,EE13,ARWAL,yes,
,NUVOCO DURAGUARD,EE13,ARWAL,yes,
,STAR CEMENT PPC(ADSTAR),EE13,ARWAL,yes,
,STAR CEMENT ANTIRUST,EE13,ARWAL,yes,
,STAR CEMENT PPC,EE13,ARWAL,yes,
,STAR CEMENT OPC 43,EE13,ARWAL,yes,
,STAR CEMENT PSC(ADSTAR),EE13,ARWAL,no,
,TOPCEM SDC,EE13,ARWAL,yes,
,BLACK TIGER,EE13,ARWAL,yes,
,ULTRATECH PREMIUM,EE13,ARWAL,yes,
,BIRLA SAMRAT,EE13,ARWAL,no,
,NUVOCO DOUBLE BULL,EE13,ARWAL,yes,
,KONARK DALMIA,EE13,ARWAL,no,
,NUVOCO CONCRETO,EE13,ARWAL,yes,
,ULTRATECH SUPER,EE13,ARWAL,yes,
,ACC HPC,EE14,JEHANABAD,yes,
,BIRLA GOLD,EE14,JEHANABAD,no,
,SHREE,EE14,JEHANABAD,yes,
,BANGUR,EE14,JEHANABAD,yes,
,ACC F2R,EE14,JEHANABAD,yes,
,DALMIA,EE14,JEHANABAD,yes,
,TOPCEM,EE14,JEHANABAD,yes,
,AMBUJA,EE14,JEHANABAD,yes,
,SURYA GOLD,EE14,JEHANABAD,yes,
,AMRIT,EE14,JEHANABAD,yes,
,MAX,EE14,JEHANABAD,yes,
,ACC,EE14,JEHANABAD,no,
,DRAGON,EE14,JEHANABAD,yes,
,VIRGO,EE14,JEHANABAD,yes,
,BEST,EE14,JEHANABAD,yes,
,TAJ,EE14,JEHANABAD,yes,
,ATIBAL,EE14,JEHANABAD,yes,
,DELTA,EE14,JEHANABAD,yes,
,RJ CEMENT,EE14,JEHANABAD,yes,
,SURAKSHA,EE14,JEHANABAD,yes,
,RHINO,EE14,JEHANABAD,yes,
,CROWN,EE14,JEHANABAD,yes,
,ULTRATECH,EE14,JEHANABAD,yes,
,HOLCEM,EE14,JEHANABAD,yes,
,7RING,EE14,JEHANABAD,yes,
,PREMIUM,EE14,JEHANABAD,yes,
,TIGER,EE14,JEHANABAD,yes,
,VALLEY STRONG,EE14,JEHANABAD,yes,
,MCCL,EE14,JEHANABAD,yes,
,JAINTIA CEMENT,EE14,JEHANABAD,yes,
,CCI,EE14,JEHANABAD,yes,
,STRONG BOND,EE14,JEHANABAD,yes,
,AMBUJA PLUS,EE14,JEHANABAD,yes,
,RAMCO,EE14,JEHANABAD,yes,
,JSW,EE14,JEHANABAD,yes,
,DALMIA DSP,EE14,JEHANABAD,yes,
,NUVOCO DURAGUARD,EE14,JEHANABAD,yes,
,STAR CEMENT PPC(ADSTAR),EE14,JEHANABAD,yes,
,STAR CEMENT ANTIRUST,EE14,JEHANABAD,yes,
,STAR CEMENT PPC,EE14,JEHANABAD,yes,
,STAR CEMENT OPC 43,EE14,JEHANABAD,yes,
,STAR CEMENT PSC(ADSTAR),EE14,JEHANABAD,no,
,TOPCEM SDC,EE14,JEHANABAD,yes,
,BLACK TIGER,EE14,JEHANABAD,yes,
,ULTRATECH PREMIUM,EE14,JEHANABAD,yes,
,BIRLA SAMRAT,EE14,JEHANABAD,no,
,NUVOCO DOUBLE BULL,EE14,JEHANABAD,yes,
,KONARK DALMIA,EE14,JEHANABAD,no,
,NUVOCO CONCRETO,EE14,JEHANABAD,yes,
,ULTRATECH SUPER,EE14,JEHANABAD,yes,
,ACC HPC,EE15,ROHTAS,yes,
,BIRLA GOLD,EE15,ROHTAS,no,
,SHREE,EE15,ROHTAS,yes,
,BANGUR,EE15,ROHTAS,yes,
,ACC F2R,EE15,ROHTAS,yes,
,DALMIA,EE15,ROHTAS,yes,
,TOPCEM,EE15,ROHTAS,yes,
,AMBUJA,EE15,ROHTAS,yes,
,SURYA GOLD,EE15,ROHTAS,yes,
,AMRIT,EE15,ROHTAS,yes,
,MAX,EE15,ROHTAS,yes,
,ACC,EE15,ROHTAS,no,
,DRAGON,EE15,ROHTAS,yes,
,VIRGO,EE15,ROHTAS,yes,
,BEST,EE15,ROHTAS,yes,
,TAJ,EE15,ROHTAS,yes,
,ATIBAL,EE15,ROHTAS,yes,
,DELTA,EE15,ROHTAS,yes,
,RJ CEMENT,EE15,ROHTAS,yes,
,SURAKSHA,EE15,ROHTAS,yes,
,RHINO,EE15,ROHTAS,yes,
,CROWN,EE15,ROHTAS,yes,
,ULTRATECH,EE15,ROHTAS,yes,
,HOLCEM,EE15,ROHTAS,yes,
,7RING,EE15,ROHTAS,yes,
,PREMIUM,EE15,ROHTAS,yes,
,TIGER,EE15,ROHTAS,yes,
,VALLEY STRONG,EE15,ROHTAS,yes,
,MCCL,EE15,ROHTAS,yes,
,JAINTIA CEMENT,EE15,ROHTAS,yes,
,CCI,EE15,ROHTAS,yes,
,STRONG BOND,EE15,ROHTAS,yes,
,AMBUJA PLUS,EE15,ROHTAS,yes,
,RAMCO,EE15,ROHTAS,yes,
,JSW,EE15,ROHTAS,yes,
,DALMIA DSP,EE15,ROHTAS,yes,
,NUVOCO DURAGUARD,EE15,ROHTAS,yes,
,STAR CEMENT PPC(ADSTAR),EE15,ROHTAS,yes,
,STAR CEMENT ANTIRUST,EE15,ROHTAS,yes,
,STAR CEMENT PPC,EE15,ROHTAS,yes,
,STAR CEMENT OPC 43,EE15,ROHTAS,yes,
,STAR CEMENT PSC(ADSTAR),EE15,ROHTAS,no,
,TOPCEM SDC,EE15,ROHTAS,yes,
,BLACK TIGER,EE15,ROHTAS,yes,
,ULTRATECH PREMIUM,EE15,ROHTAS,yes,
,BIRLA SAMRAT,EE15,ROHTAS,no,
,NUVOCO DOUBLE BULL,EE15,ROHTAS,yes,
,KONARK DALMIA,EE15,ROHTAS,no,
,NUVOCO CONCRETO,EE15,ROHTAS,yes,
,ULTRATECH SUPER,EE15,ROHTAS,yes,
,ACC HPC,EE16,BHABHUA,yes,
,BIRLA GOLD,EE16,BHABHUA,no,
,SHREE,EE16,BHABHUA,yes,
,BANGUR,EE16,BHABHUA,yes,
,ACC F2R,EE16,BHABHUA,yes,
,DALMIA,EE16,BHABHUA,yes,
,TOPCEM,EE16,BHABHUA,yes,
,AMBUJA,EE16,BHABHUA,yes,
,SURYA GOLD,EE16,BHABHUA,yes,
,AMRIT,EE16,BHABHUA,yes,
,MAX,EE16,BHABHUA,yes,
,ACC,EE16,BHABHUA,no,
,DRAGON,EE16,BHABHUA,yes,
,VIRGO,EE16,BHABHUA,yes,
,BEST,EE16,BHABHUA,yes,
,TAJ,EE16,BHABHUA,yes,
,ATIBAL,EE16,BHABHUA,yes,
,DELTA,EE16,BHABHUA,yes,
,RJ CEMENT,EE16,BHABHUA,yes,
,SURAKSHA,EE16,BHABHUA,yes,
,RHINO,EE16,BHABHUA,yes,
,CROWN,EE16,BHABHUA,yes,
,ULTRATECH,EE16,BHABHUA,yes,
,HOLCEM,EE16,BHABHUA,yes,
,7RING,EE16,BHABHUA,yes,
,PREMIUM,EE16,BHABHUA,yes,
,TIGER,EE16,BHABHUA,yes,
,VALLEY STRONG,EE16,BHABHUA,yes,
,MCCL,EE16,BHABHUA,yes,
,JAINTIA CEMENT,EE16,BHABHUA,yes,
,CCI,EE16,BHABHUA,yes,
,STRONG BOND,EE16,BHABHUA,yes,
,AMBUJA PLUS,EE16,BHABHUA,yes,
,RAMCO,EE16,BHABHUA,yes,
,JSW,EE16,BHABHUA,yes,
,DALMIA DSP,EE16,BHABHUA,yes,
,NUVOCO DURAGUARD,EE16,BHABHUA,yes,
,STAR CEMENT PPC(ADSTAR),EE16,BHABHUA,yes,
,STAR CEMENT ANTIRUST,EE16,BHABHUA,yes,
,STAR CEMENT PPC,EE16,BHABHUA,yes,
,STAR CEMENT OPC 43,EE16,BHABHUA,yes,
,STAR CEMENT PSC(ADSTAR),EE16,BHABHUA,no,
,TOPCEM SDC,EE16,BHABHUA,yes,
,BLACK TIGER,EE16,BHABHUA,yes,
,ULTRATECH PREMIUM,EE16,BHABHUA,yes,
,BIRLA SAMRAT,EE16,BHABHUA,no,
,NUVOCO DOUBLE BULL,EE16,BHABHUA,yes,
,KONARK DALMIA,EE16,BHABHUA,no,
,NUVOCO CONCRETO,EE16,BHABHUA,yes,
,ULTRATECH SUPER,EE16,BHABHUA,yes,
,ACC HPC,EE17,JAMUI,yes,
,BIRLA GOLD,EE17,JAMUI,no,
,SHREE,EE17,JAMUI,yes,
,BANGUR,EE17,JAMUI,yes,
,ACC F2R,EE17,JAMUI,yes,
,DALMIA,EE17,JAMUI,yes,
,TOPCEM,EE17,JAMUI,yes,
,AMBUJA,EE17,JAMUI,yes,
,SURYA GOLD,EE17,JAMUI,yes,
,AMRIT,EE17,JAMUI,yes,
,MAX,EE17,JAMUI,yes,
,ACC,EE17,JAMUI,no,
,DRAGON,EE17,JAMUI,yes,
,VIRGO,EE17,JAMUI,yes,
,BEST,EE17,JAMUI,yes,
,TAJ,EE17,JAMUI,yes,
,ATIBAL,EE17,JAMUI,yes,
,DELTA,EE17,JAMUI,yes,
,RJ CEMENT,EE17,JAMUI,yes,
,SURAKSHA,EE17,JAMUI,yes,
,RHINO,EE17,JAMUI,yes,
,CROWN,EE17,JAMUI,yes,
,ULTRATECH,EE17,JAMUI,yes,
,HOLCEM,EE17,JAMUI,yes,
,7RING,EE17,JAMUI,yes,
,PREMIUM,EE17,JAMUI,yes,
,TIGER,EE17,JAMUI,yes,
,VALLEY STRONG,EE17,JAMUI,yes,
,MCCL,EE17,JAMUI,yes,
,JAINTIA CEMENT,EE17,JAMUI,yes,
,CCI,EE17,JAMUI,yes,
,STRONG BOND,EE17,JAMUI,yes,
,AMBUJA PLUS,EE17,JAMUI,yes,
,RAMCO,EE17,JAMUI,yes,
,JSW,EE17,JAMUI,yes,
,DALMIA DSP,EE17,JAMUI,yes,
,NUVOCO DURAGUARD,EE17,JAMUI,yes,
,STAR CEMENT PPC(ADSTAR),EE17,JAMUI,yes,
,STAR CEMENT ANTIRUST,EE17,JAMUI,yes,
,STAR CEMENT PPC,EE17,JAMUI,yes,
,STAR CEMENT OPC 43,EE17,JAMUI,yes,
,STAR CEMENT PSC(ADSTAR),EE17,JAMUI,no,
,TOPCEM SDC,EE17,JAMUI,yes,
,BLACK TIGER,EE17,JAMUI,yes,
,ULTRATECH PREMIUM,EE17,JAMUI,yes,
,BIRLA SAMRAT,EE17,JAMUI,no,
,NUVOCO DOUBLE BULL,EE17,JAMUI,yes,
,KONARK DALMIA,EE17,JAMUI,no,
,NUVOCO CONCRETO,EE17,JAMUI,yes,
,ULTRATECH SUPER,EE17,JAMUI,yes,
,ACC HPC,EE18,SHEIKHPURA,yes,
,BIRLA GOLD,EE18,SHEIKHPURA,no,
,SHREE,EE18,SHEIKHPURA,yes,
,BANGUR,EE18,SHEIKHPURA,yes,
,ACC F2R,EE18,SHEIKHPURA,yes,
,DALMIA,EE18,SHEIKHPURA,yes,
,TOPCEM,EE18,SHEIKHPURA,yes,
,AMBUJA,EE18,SHEIKHPURA,yes,
,SURYA GOLD,EE18,SHEIKHPURA,yes,
,AMRIT,EE18,SHEIKHPURA,yes,
,MAX,EE18,SHEIKHPURA,yes,
,ACC,EE18,SHEIKHPURA,no,
,DRAGON,EE18,SHEIKHPURA,yes,
,VIRGO,EE18,SHEIKHPURA,yes,
,BEST,EE18,SHEIKHPURA,yes,
,TAJ,EE18,SHEIKHPURA,yes,
,ATIBAL,EE18,SHEIKHPURA,yes,
,DELTA,EE18,SHEIKHPURA,yes,
,RJ CEMENT,EE18,SHEIKHPURA,yes,
,SURAKSHA,EE18,SHEIKHPURA,yes,
,RHINO,EE18,SHEIKHPURA,yes,
,CROWN,EE18,SHEIKHPURA,yes,
,ULTRATECH,EE18,SHEIKHPURA,yes,
,HOLCEM,EE18,SHEIKHPURA,yes,
,7RING,EE18,SHEIKHPURA,yes,
,PREMIUM,EE18,SHEIKHPURA,yes,
,TIGER,EE18,SHEIKHPURA,yes,
,VALLEY STRONG,EE18,SHEIKHPURA,yes,
,MCCL,EE18,SHEIKHPURA,yes,
,JAINTIA CEMENT,EE18,SHEIKHPURA,yes,
,CCI,EE18,SHEIKHPURA,yes,
,STRONG BOND,EE18,SHEIKHPURA,yes,
,AMBUJA PLUS,EE18,SHEIKHPURA,yes,
,RAMCO,EE18,SHEIKHPURA,yes,
,JSW,EE18,SHEIKHPURA,yes,
,DALMIA DSP,EE18,SHEIKHPURA,yes,
,NUVOCO DURAGUARD,EE18,SHEIKHPURA,yes,
,STAR CEMENT PPC(ADSTAR),EE18,SHEIKHPURA,yes,
,STAR CEMENT ANTIRUST,EE18,SHEIKHPURA,yes,
,STAR CEMENT PPC,EE18,SHEIKHPURA,yes,
,STAR CEMENT OPC 43,EE18,SHEIKHPURA,yes,
,STAR CEMENT PSC(ADSTAR),EE18,SHEIKHPURA,no,
,TOPCEM SDC,EE18,SHEIKHPURA,yes,
,BLACK TIGER,EE18,SHEIKHPURA,yes,
,ULTRATECH PREMIUM,EE18,SHEIKHPURA,yes,
,BIRLA SAMRAT,EE18,SHEIKHPURA,no,
,NUVOCO DOUBLE BULL,EE18,SHEIKHPURA,yes,
,KONARK DALMIA,EE18,SHEIKHPURA,no,
,NUVOCO CONCRETO,EE18,SHEIKHPURA,yes,
,ULTRATECH SUPER,EE18,SHEIKHPURA,yes,
,ACC HPC,EE19,GOPALGANJ,yes,
,BIRLA GOLD,EE19,GOPALGANJ,no,
,SHREE,EE19,GOPALGANJ,yes,
,BANGUR,EE19,GOPALGANJ,yes,
,ACC F2R,EE19,GOPALGANJ,yes,
,DALMIA,EE19,GOPALGANJ,yes,
,TOPCEM,EE19,GOPALGANJ,yes,
,AMBUJA,EE19,GOPALGANJ,yes,
,SURYA GOLD,EE19,GOPALGANJ,yes,
,AMRIT,EE19,GOPALGANJ,yes,
,MAX,EE19,GOPALGANJ,yes,
,ACC,EE19,GOPALGANJ,no,
,DRAGON,EE19,GOPALGANJ,yes,
,VIRGO,EE19,GOPALGANJ,yes,
,BEST,EE19,GOPALGANJ,yes,
,TAJ,EE19,GOPALGANJ,yes,
,ATIBAL,EE19,GOPALGANJ,yes,
,DELTA,EE19,GOPALGANJ,yes,
,RJ CEMENT,EE19,GOPALGANJ,yes,
,SURAKSHA,EE19,GOPALGANJ,yes,
,RHINO,EE19,GOPALGANJ,yes,
,CROWN,EE19,GOPALGANJ,yes,
,ULTRATECH,EE19,GOPALGANJ,yes,
,HOLCEM,EE19,GOPALGANJ,yes,
,7RING,EE19,GOPALGANJ,yes,
,PREMIUM,EE19,GOPALGANJ,yes,
,TIGER,EE19,GOPALGANJ,yes,
,VALLEY STRONG,EE19,GOPALGANJ,yes,
,MCCL,EE19,GOPALGANJ,yes,
,JAINTIA CEMENT,EE19,GOPALGANJ,yes,
,CCI,EE19,GOPALGANJ,yes,
,STRONG BOND,EE19,GOPALGANJ,yes,
,AMBUJA PLUS,EE19,GOPALGANJ,yes,
,RAMCO,EE19,GOPALGANJ,yes,
,JSW,EE19,GOPALGANJ,yes,
,DALMIA DSP,EE19,GOPALGANJ,yes,
,NUVOCO DURAGUARD,EE19,GOPALGANJ,yes,
,STAR CEMENT PPC(ADSTAR),EE19,GOPALGANJ,yes,
,STAR CEMENT ANTIRUST,EE19,GOPALGANJ,yes,
,STAR CEMENT PPC,EE19,GOPALGANJ,yes,
,STAR CEMENT OPC 43,EE19,GOPALGANJ,yes,
,STAR CEMENT PSC(ADSTAR),EE19,GOPALGANJ,no,
,TOPCEM SDC,EE19,GOPALGANJ,yes,
,BLACK TIGER,EE19,GOPALGANJ,yes,
,ULTRATECH PREMIUM,EE19,GOPALGANJ,yes,
,BIRLA SAMRAT,EE19,GOPALGANJ,no,
,NUVOCO DOUBLE BULL,EE19,GOPALGANJ,yes,
,KONARK DALMIA,EE19,GOPALGANJ,no,
,NUVOCO CONCRETO,EE19,GOPALGANJ,yes,
,ULTRATECH SUPER,EE19,GOPALGANJ,yes,
,ACC HPC,EE20,WEST CHAMPARAN,yes,
,BIRLA GOLD,EE20,WEST CHAMPARAN,no,
,SHREE,EE20,WEST CHAMPARAN,yes,
,BANGUR,EE20,WEST CHAMPARAN,yes,
,ACC F2R,EE20,WEST CHAMPARAN,yes,
,DALMIA,EE20,WEST CHAMPARAN,yes,
,TOPCEM,EE20,WEST CHAMPARAN,yes,
,AMBUJA,EE20,WEST CHAMPARAN,yes,
,SURYA GOLD,EE20,WEST CHAMPARAN,yes,
,AMRIT,EE20,WEST CHAMPARAN,yes,
,MAX,EE20,WEST CHAMPARAN,yes,
,ACC,EE20,WEST CHAMPARAN,no,
,DRAGON,EE20,WEST CHAMPARAN,yes,
,VIRGO,EE20,WEST CHAMPARAN,yes,
,BEST,EE20,WEST CHAMPARAN,yes,
,TAJ,EE20,WEST CHAMPARAN,yes,
,ATIBAL,EE20,WEST CHAMPARAN,yes,
,DELTA,EE20,WEST CHAMPARAN,yes,
,RJ CEMENT,EE20,WEST CHAMPARAN,yes,
,SURAKSHA,EE20,WEST CHAMPARAN,yes,
,RHINO,EE20,WEST CHAMPARAN,yes,
,CROWN,EE20,WEST CHAMPARAN,yes,
,ULTRATECH,EE20,WEST CHAMPARAN,yes,
,HOLCEM,EE20,WEST CHAMPARAN,yes,
,7RING,EE20,WEST CHAMPARAN,yes,
,PREMIUM,EE20,WEST CHAMPARAN,yes,
,TIGER,EE20,WEST CHAMPARAN,yes,
,VALLEY STRONG,EE20,WEST CHAMPARAN,yes,
,MCCL,EE20,WEST CHAMPARAN,yes,
,JAINTIA CEMENT,EE20,WEST CHAMPARAN,yes,
,CCI,EE20,WEST CHAMPARAN,yes,
,STRONG BOND,EE20,WEST CHAMPARAN,yes,
,AMBUJA PLUS,EE20,WEST CHAMPARAN,yes,
,RAMCO,EE20,WEST CHAMPARAN,yes,
,JSW,EE20,WEST CHAMPARAN,yes,
,DALMIA DSP,EE20,WEST CHAMPARAN,yes,
,NUVOCO DURAGUARD,EE20,WEST CHAMPARAN,yes,
,STAR CEMENT PPC(ADSTAR),EE20,WEST CHAMPARAN,yes,
,STAR CEMENT ANTIRUST,EE20,WEST CHAMPARAN,yes,
,STAR CEMENT PPC,EE20,WEST CHAMPARAN,yes,
,STAR CEMENT OPC 43,EE20,WEST CHAMPARAN,yes,
,STAR CEMENT PSC(ADSTAR),EE20,WEST CHAMPARAN,no,
,TOPCEM SDC,EE20,WEST CHAMPARAN,yes,
,BLACK TIGER,EE20,WEST CHAMPARAN,yes,
,ULTRATECH PREMIUM,EE20,WEST CHAMPARAN,yes,
,BIRLA SAMRAT,EE20,WEST CHAMPARAN,no,
,NUVOCO DOUBLE BULL,EE20,WEST CHAMPARAN,yes,
,KONARK DALMIA,EE20,WEST CHAMPARAN,no,
,NUVOCO CONCRETO,EE20,WEST CHAMPARAN,yes,
,ULTRATECH SUPER,EE20,WEST CHAMPARAN,yes,
,ACC HPC,EE21,AURANGABAD,yes,
,BIRLA GOLD,EE21,AURANGABAD,no,
,SHREE,EE21,AURANGABAD,yes,
,BANGUR,EE21,AURANGABAD,yes,
,ACC F2R,EE21,AURANGABAD,yes,
,DALMIA,EE21,AURANGABAD,yes,
,TOPCEM,EE21,AURANGABAD,yes,
,AMBUJA,EE21,AURANGABAD,yes,
,SURYA GOLD,EE21,AURANGABAD,yes,
,AMRIT,EE21,AURANGABAD,yes,
,MAX,EE21,AURANGABAD,yes,
,ACC,EE21,AURANGABAD,no,
,DRAGON,EE21,AURANGABAD,yes,
,VIRGO,EE21,AURANGABAD,yes,
,BEST,EE21,AURANGABAD,yes,
,TAJ,EE21,AURANGABAD,yes,
,ATIBAL,EE21,AURANGABAD,yes,
,DELTA,EE21,AURANGABAD,yes,
,RJ CEMENT,EE21,AURANGABAD,yes,
,SURAKSHA,EE21,AURANGABAD,yes,
,RHINO,EE21,AURANGABAD,yes,
,CROWN,EE21,AURANGABAD,yes,
,ULTRATECH,EE21,AURANGABAD,yes,
,HOLCEM,EE21,AURANGABAD,yes,
,7RING,EE21,AURANGABAD,yes,
,PREMIUM,EE21,AURANGABAD,yes,
,TIGER,EE21,AURANGABAD,yes,
,VALLEY STRONG,EE21,AURANGABAD,yes,
,MCCL,EE21,AURANGABAD,yes,
,JAINTIA CEMENT,EE21,AURANGABAD,yes,
,CCI,EE21,AURANGABAD,yes,
,STRONG BOND,EE21,AURANGABAD,yes,
,AMBUJA PLUS,EE21,AURANGABAD,yes,
,RAMCO,EE21,AURANGABAD,yes,
,JSW,EE21,AURANGABAD,yes,
,DALMIA DSP,EE21,AURANGABAD,yes,
,NUVOCO DURAGUARD,EE21,AURANGABAD,yes,
,STAR CEMENT PPC(ADSTAR),EE21,AURANGABAD,yes,
,STAR CEMENT ANTIRUST,EE21,AURANGABAD,yes,
,STAR CEMENT PPC,EE21,AURANGABAD,yes,
,STAR CEMENT OPC 43,EE21,AURANGABAD,yes,
,STAR CEMENT PSC(ADSTAR),EE21,AURANGABAD,no,
,TOPCEM SDC,EE21,AURANGABAD,yes,
,BLACK TIGER,EE21,AURANGABAD,yes,
,ULTRATECH PREMIUM,EE21,AURANGABAD,yes,
,BIRLA SAMRAT,EE21,AURANGABAD,no,
,NUVOCO DOUBLE BULL,EE21,AURANGABAD,yes,
,KONARK DALMIA,EE21,AURANGABAD,no,
,NUVOCO CONCRETO,EE21,AURANGABAD,yes,
,ULTRATECH SUPER,EE21,AURANGABAD,yes,
,ACC HPC,EE22,NALANDA,yes,
,BIRLA GOLD,EE22,NALANDA,no,
,SHREE,EE22,NALANDA,yes,
,BANGUR,EE22,NALANDA,yes,
,ACC F2R,EE22,NALANDA,yes,
,DALMIA,EE22,NALANDA,yes,
,TOPCEM,EE22,NALANDA,yes,
,AMBUJA,EE22,NALANDA,yes,
,SURYA GOLD,EE22,NALANDA,yes,
,AMRIT,EE22,NALANDA,yes,
,MAX,EE22,NALANDA,yes,
,ACC,EE22,NALANDA,no,
,DRAGON,EE22,NALANDA,yes,
,VIRGO,EE22,NALANDA,yes,
,BEST,EE22,NALANDA,yes,
,TAJ,EE22,NALANDA,yes,
,ATIBAL,EE22,NALANDA,yes,
,DELTA,EE22,NALANDA,yes,
,RJ CEMENT,EE22,NALANDA,yes,
,SURAKSHA,EE22,NALANDA,yes,
,RHINO,EE22,NALANDA,yes,
,CROWN,EE22,NALANDA,yes,
,ULTRATECH,EE22,NALANDA,yes,
,HOLCEM,EE22,NALANDA,yes,
,7RING,EE22,NALANDA,yes,
,PREMIUM,EE22,NALANDA,yes,
,TIGER,EE22,NALANDA,yes,
,VALLEY STRONG,EE22,NALANDA,yes,
,MCCL,EE22,NALANDA,yes,
,JAINTIA CEMENT,EE22,NALANDA,yes,
,CCI,EE22,NALANDA,yes,
,STRONG BOND,EE22,NALANDA,yes,
,AMBUJA PLUS,EE22,NALANDA,yes,
,RAMCO,EE22,NALANDA,yes,
,JSW,EE22,NALANDA,yes,
,DALMIA DSP,EE22,NALANDA,yes,
,NUVOCO DURAGUARD,EE22,NALANDA,yes,
,STAR CEMENT PPC(ADSTAR),EE22,NALANDA,yes,
,STAR CEMENT ANTIRUST,EE22,NALANDA,yes,
,STAR CEMENT PPC,EE22,NALANDA,yes,
,STAR CEMENT OPC 43,EE22,NALANDA,yes,
,STAR CEMENT PSC(ADSTAR),EE22,NALANDA,no,
,TOPCEM SDC,EE22,NALANDA,yes,
,BLACK TIGER,EE22,NALANDA,yes,
,ULTRATECH PREMIUM,EE22,NALANDA,yes,
,BIRLA SAMRAT,EE22,NALANDA,no,
,NUVOCO DOUBLE BULL,EE22,NALANDA,yes,
,KONARK DALMIA,EE22,NALANDA,no,
,NUVOCO CONCRETO,EE22,NALANDA,yes,
,ULTRATECH SUPER,EE22,NALANDA,yes,
,ACC HPC,EE23,BHOJPUR,yes,
,BIRLA GOLD,EE23,BHOJPUR,no,
,SHREE,EE23,BHOJPUR,yes,
,BANGUR,EE23,BHOJPUR,yes,
,ACC F2R,EE23,BHOJPUR,yes,
,DALMIA,EE23,BHOJPUR,yes,
,TOPCEM,EE23,BHOJPUR,yes,
,AMBUJA,EE23,BHOJPUR,yes,
,SURYA GOLD,EE23,BHOJPUR,yes,
,AMRIT,EE23,BHOJPUR,yes,
,MAX,EE23,BHOJPUR,yes,
,ACC,EE23,BHOJPUR,no,
,DRAGON,EE23,BHOJPUR,yes,
,VIRGO,EE23,BHOJPUR,yes,
,BEST,EE23,BHOJPUR,yes,
,TAJ,EE23,BHOJPUR,yes,
,ATIBAL,EE23,BHOJPUR,yes,
,DELTA,EE23,BHOJPUR,yes,
,RJ CEMENT,EE23,BHOJPUR,yes,
,SURAKSHA,EE23,BHOJPUR,yes,
,RHINO,EE23,BHOJPUR,yes,
,CROWN,EE23,BHOJPUR,yes,
,ULTRATECH,EE23,BHOJPUR,yes,
,HOLCEM,EE23,BHOJPUR,yes,
,7RING,EE23,BHOJPUR,yes,
,PREMIUM,EE23,BHOJPUR,yes,
,TIGER,EE23,BHOJPUR,yes,
,VALLEY STRONG,EE23,BHOJPUR,yes,
,MCCL,EE23,BHOJPUR,yes,
,JAINTIA CEMENT,EE23,BHOJPUR,yes,
,CCI,EE23,BHOJPUR,yes,
,STRONG BOND,EE23,BHOJPUR,yes,
,AMBUJA PLUS,EE23,BHOJPUR,yes,
,RAMCO,EE23,BHOJPUR,yes,
,JSW,EE23,BHOJPUR,yes,
,DALMIA DSP,EE23,BHOJPUR,yes,
,NUVOCO DURAGUARD,EE23,BHOJPUR,yes,
,STAR CEMENT PPC(ADSTAR),EE23,BHOJPUR,yes,
,STAR CEMENT ANTIRUST,EE23,BHOJPUR,yes,
,STAR CEMENT PPC,EE23,BHOJPUR,yes,
,STAR CEMENT OPC 43,EE23,BHOJPUR,yes,
,STAR CEMENT PSC(ADSTAR),EE23,BHOJPUR,no,
,TOPCEM SDC,EE23,BHOJPUR,yes,
,BLACK TIGER,EE23,BHOJPUR,yes,
,ULTRATECH PREMIUM,EE23,BHOJPUR,yes,
,BIRLA SAMRAT,EE23,BHOJPUR,no,
,NUVOCO DOUBLE BULL,EE23,BHOJPUR,yes,
,KONARK DALMIA,EE23,BHOJPUR,no,
,NUVOCO CONCRETO,EE23,BHOJPUR,yes,
,ULTRATECH SUPER,EE23,BHOJPUR,yes,
,ACC HPC,EE24,BUXAR,yes,
